anexo;archivo_pdf;pagina_pdf;pagina_impresa;nivel_gobierno;codigo_pliego;pliego;departamento;provincia;distrito;categoria_presupuestal;programa_presupuestal;producto;codigo_partida;tipo_partida;concepto;monto_soles;alcance_territorial;base_no_duplicada;nota;cuadra_el_pliego;diferencia_del_pliego
6;ANEXO-6-2;60;790;Gobierno regional;455;GOBIERNO REGIONAL DEL DEPARTAMENTO DE MOQUEGUA;Moquegua;;;Programas presupuestales;;3000792 LOCALES CON CONDICIONES FISICAS ADECUADAS;5003168;Actividad;MANTENIMIENTO Y ACONDICIONAMIENTO DE ESPACIOS EN PROGRAMAS DE INTERVENCION TEMPRANA;13988;Localizada en Moquegua;Sí;;Sí;0
6;ANEXO-6-2;60;790;Gobierno regional;455;GOBIERNO REGIONAL DEL DEPARTAMENTO DE MOQUEGUA;Moquegua;;;Programas presupuestales;;3000799 ATENCION PREHOSPITALARIA MOVIL DE LA EMERGENCIA Y URGENCIA INDIVIDUAL Y MASIVA;5006277;Actividad;ATENCION PREHOSPITALARIA MO VIL DE LA EMERGENCIA Y URGENCIA;54039;Localizada en Moquegua;Sí;;Sí;0
6;ANEXO-6-2;60;790;Gobierno regional;455;GOBIERNO REGIONAL DEL DEPARTAMENTO DE MOQUEGUA;Moquegua;;;Programas presupuestales;;3000800 POBLACION CON PRACTICAS EFECTIVAS FRENTE A LAS EMERGENCIAS Y URGENCIAS INDIVIDUALES Y MASIVAS;5006278;Actividad;ENTRENAMIENTO DE LA POBLACIÓN EN ACCIONES DE PRIMERA RESPUESTA FRENTE A LAS EMERGENCIA Y URGENCIAS MEDICAS;8210;Localizada en Moquegua;Sí;;Sí;0
6;ANEXO-6-2;60;790;Gobierno regional;455;GOBIERNO REGIONAL DEL DEPARTAMENTO DE MOQUEGUA;Moquegua;;;Programas presupuestales;;3000801 TRANSPORTE ASISTIDO DE LA EMERGENCIA Y URGENCIA INDIVIDUAL;5006279;Actividad;SERVICIO DE TRANSPORTE ASISTIDO DE LA EMERGENCIA Y URGENCIA;794855;Localizada en Moquegua;Sí;;Sí;0
6;ANEXO-6-2;60;790;Gobierno regional;455;GOBIERNO REGIONAL DEL DEPARTAMENTO DE MOQUEGUA;Moquegua;;;Programas presupuestales;;3000808 ENTIDADES SUPERVISADAS Y FISCALIZADAS EN EL CUMPLIMIENTO DE LOS COMPROMISOS Y LA LEGISLACION AMBIENTAL;5005941;Actividad;SEGUIMIENTO Y VERIFICACION DEL CUMPLIMIENTO DE LAS OBLIGACIONES AMBIENTALES;74000;Localizada en Moquegua;Sí;;Sí;0
6;ANEXO-6-2;60;790;Gobierno regional;455;GOBIERNO REGIONAL DEL DEPARTAMENTO DE MOQUEGUA;Moquegua;;;Programas presupuestales;;3000815 PERSONA CON CONSEJERIA PARA LA PREVENCION Y CONTROL DEL CANCER;5006000;Actividad;CONSEJERIA PREVENTIVA EN FACTORES DE RIESGO PARA EL CANCER;8493;Localizada en Moquegua;Sí;;Sí;0
6;ANEXO-6-2;60;790;Gobierno regional;455;GOBIERNO REGIONAL DEL DEPARTAMENTO DE MOQUEGUA;Moquegua;;;Programas presupuestales;;3000815 PERSONA CON CONSEJERIA PARA LA PREVENCION Y CONTROL DEL CANCER;5006001;Actividad;CONSEJERIA PARA PACIENTES DIAGNOSTICADOS CON CANCER;500;Localizada en Moquegua;Sí;;Sí;0
6;ANEXO-6-2;60;790;Gobierno regional;455;GOBIERNO REGIONAL DEL DEPARTAMENTO DE MOQUEGUA;Moquegua;;;Programas presupuestales;;3000816 MUJER TAMIZADA EN CANCER DE MAMA;5006005;Actividad;TAMIZAJE EN MUJER CON EXAMEN CLINICO DE MAMA PARA DETECCION DE CANCER DE MAMA;227719;Localizada en Moquegua;Sí;;Sí;0
6;ANEXO-6-2;60;790;Gobierno regional;455;GOBIERNO REGIONAL DEL DEPARTAMENTO DE MOQUEGUA;Moquegua;;;Programas presupuestales;;3000816 MUJER TAMIZADA EN CANCER DE MAMA;5006006;Actividad;TAMIZAJE EN MUJER CON MAMOGRAFIA BILATERAL PARA DETECCION DE CANCER DE MAMA;3500;Localizada en Moquegua;Sí;;Sí;0
6;ANEXO-6-2;60;790;Gobierno regional;455;GOBIERNO REGIONAL DEL DEPARTAMENTO DE MOQUEGUA;Moquegua;;;Programas presupuestales;;3000817 PERSONA TAMIZADA PARA DETECCION DE OTROS CANCERES PREVALENTES;5006007;Actividad;TAMIZAJE PARA DETECCION DE CANCER DE COLON Y RECTO;8935;Localizada en Moquegua;Sí;;Sí;0
6;ANEXO-6-2;60;790;Gobierno regional;455;GOBIERNO REGIONAL DEL DEPARTAMENTO DE MOQUEGUA;Moquegua;;;Programas presupuestales;;3000817 PERSONA TAMIZADA PARA DETECCION DE OTROS CANCERES PREVALENTES;5006008;Actividad;TAMIZAJE PARA DETECCION DE CANCER DE PROSTATA;379875;Localizada en Moquegua;Sí;;Sí;0
6;ANEXO-6-2;60;790;Gobierno regional;455;GOBIERNO REGIONAL DEL DEPARTAMENTO DE MOQUEGUA;Moquegua;;;Programas presupuestales;;3000817 PERSONA TAMIZADA PARA DETECCION DE OTROS CANCERES PREVALENTES;5006009;Actividad;TAMIZAJE PARA DETECCION DE CANCER DE PIEL;8062;Localizada en Moquegua;Sí;;Sí;0
6;ANEXO-6-2;60;790;Gobierno regional;455;GOBIERNO REGIONAL DEL DEPARTAMENTO DE MOQUEGUA;Moquegua;;;Programas presupuestales;;3000818 PERSONA ATENDIDA CON LESIONES PREMALIGNAS DE CUELLO UTERINO;5006010;Actividad;ATENCION DE LA PACIENTE CON LESIONES PREMALIGNAS DE CUELLO UTERINO CON ABLACION;196662;Localizada en Moquegua;Sí;;Sí;0
6;ANEXO-6-2;61;791;Gobierno regional;455;GOBIERNO REGIONAL DEL DEPARTAMENTO DE MOQUEGUA;Moquegua;;;Programas presupuestales;;3000818 PERSONA ATENDIDA CON LESIONES PREMALIGNAS DE CUELLO UTERINO;5006011;Actividad;ATENCION DE LA PACIENTE CON LESIONES PREMALIGNAS DE CUELLO UTERINO CON ESCISION;3000;Localizada en Moquegua;Sí;;Sí;0
6;ANEXO-6-2;61;791;Gobierno regional;455;GOBIERNO REGIONAL DEL DEPARTAMENTO DE MOQUEGUA;Moquegua;;;Programas presupuestales;;3000825 PRODUCTORES AGROPECUARIOS MEJORAN SUS CAPACIDADES COMERCIALES GESTIONANDO EMPRESARIALMENTE HACIA EL MERCADO;5006066;Actividad;TITULACION DE LA PROPIEDAD AGRARIA, COMUNIDADES CAMPESINAS Y COMUNIDADES NATIVAS;183500;Localizada en Moquegua;Sí;;Sí;0
6;ANEXO-6-2;61;791;Gobierno regional;455;GOBIERNO REGIONAL DEL DEPARTAMENTO DE MOQUEGUA;Moquegua;;;Programas presupuestales;;3000825 PRODUCTORES AGROPECUARIOS MEJORAN SUS CAPACIDADES COMERCIALES GESTIONANDO EMPRESARIALMENTE HACIA EL MERCADO;5006068;Actividad;ASISTENCIA TECNICA A PRODUCTORES AGROPECUARIOS CON FINES COMERCIALES;27800;Localizada en Moquegua;Sí;;Sí;0
6;ANEXO-6-2;61;791;Gobierno regional;455;GOBIERNO REGIONAL DEL DEPARTAMENTO DE MOQUEGUA;Moquegua;;;Programas presupuestales;;3000833 DOCENTES CON COMPETENCIAS PERTINENTES Y ACTUALIZADAS;5006091;Actividad;SELECCION, CONTRATACION OPORTUNA Y PAGO DE DOCENTES, ASISTENTES Y AUXILIARES;12731167;Localizada en Moquegua;Sí;;Sí;0
6;ANEXO-6-2;61;791;Gobierno regional;455;GOBIERNO REGIONAL DEL DEPARTAMENTO DE MOQUEGUA;Moquegua;;;Programas presupuestales;;3000834 GESTION DIRECTIVA ORIENTADA AL CUMPLIMIENTO DE RESULTADOS;5006094;Actividad;SELECCION, CONTRATACION OPORTUNA Y PAGO DE DIRECTORES, JERARQUICOS Y ADMINISTRATIVOS;1881716;Localizada en Moquegua;Sí;;Sí;0
6;ANEXO-6-2;61;791;Gobierno regional;455;GOBIERNO REGIONAL DEL DEPARTAMENTO DE MOQUEGUA;Moquegua;;;Programas presupuestales;;3000836 ADECUADAS CONDICIONES DE OPERACION DE LAS INSTITUCIONES DE LA EDUCACION SUPERIOR TECNOLOGICA;5006101;Actividad;DOTACION DE RECURSOS EDUCATIVOS;200000;Localizada en Moquegua;Sí;;Sí;0
6;ANEXO-6-2;61;791;Gobierno regional;455;GOBIERNO REGIONAL DEL DEPARTAMENTO DE MOQUEGUA;Moquegua;;;Programas presupuestales;;3000836 ADECUADAS CONDICIONES DE OPERACION DE LAS INSTITUCIONES DE LA EDUCACION SUPERIOR TECNOLOGICA;5006102;Actividad;MANTENIMIENTO DE INFRAESTRUCTURA, EQUIPAMIENTO Y MOBILIARIO;78659;Localizada en Moquegua;Sí;;Sí;0
6;ANEXO-6-2;61;791;Gobierno regional;455;GOBIERNO REGIONAL DEL DEPARTAMENTO DE MOQUEGUA;Moquegua;;;Programas presupuestales;;3000852 POBLACION ESTUDIANTIL DESARROLLA HABILIDADES PSICOSOCIALES PARA LA PREVENCION DEL CONSUMO DE DROGAS;5006171;Actividad;FORTALECIMIENTO DE HABILIDADES PSICOSOCIALES EN ESCOLARES;513392;Localizada en Moquegua;Sí;;Sí;0
6;ANEXO-6-2;61;791;Gobierno regional;455;GOBIERNO REGIONAL DEL DEPARTAMENTO DE MOQUEGUA;Moquegua;;;Programas presupuestales;;3000854 POBLACION RECIBE INTERVENCIONES TERAPEUTICAS PARA DISMINUIR EL RIESGO Y AFECTACION POR EL CONSUMO DE DROGAS;5006176;Actividad;SERVICIO DE ORIENTACION, CONSEJERIA E INTERVENCION BREVE;540029;Localizada en Moquegua;Sí;;Sí;0
6;ANEXO-6-2;61;791;Gobierno regional;455;GOBIERNO REGIONAL DEL DEPARTAMENTO DE MOQUEGUA;Moquegua;;;Programas presupuestales;;3000876 ATENCION ENFERMEDADES DIARREICAS AGUDAS E INFECCIONES RESPIRATORIAS AGUDAS;5000027;Actividad;ATENDER A NIÑOS CON INFECCIONES RESPIRATORIAS AGUDAS;4486321;Localizada en Moquegua;Sí;;Sí;0
6;ANEXO-6-2;61;791;Gobierno regional;455;GOBIERNO REGIONAL DEL DEPARTAMENTO DE MOQUEGUA;Moquegua;;;Programas presupuestales;;3000876 ATENCION ENFERMEDADES DIARREICAS AGUDAS E INFECCIONES RESPIRATORIAS AGUDAS;5000028;Actividad;ATENDER A NIÑOS CON ENFERMEDADES DIARREICAS AGUDAS;235346;Localizada en Moquegua;Sí;;Sí;0
6;ANEXO-6-2;61;791;Gobierno regional;455;GOBIERNO REGIONAL DEL DEPARTAMENTO DE MOQUEGUA;Moquegua;;;Programas presupuestales;;3000877 ATENCION ENFERMEDADES DIARREICAS AGUDAS E INFECCIONES RESPIRATORIAS AGUDAS CON COMPLICACIONES;5000029;Actividad;ATENDER A NIÑOS CON DIAGNOSTICO DE INFECCIONES RESPIRATORIAS AGUDAS CON COMPLICACIONES;2196279;Localizada en Moquegua;Sí;;Sí;0
6;ANEXO-6-2;61;791;Gobierno regional;455;GOBIERNO REGIONAL DEL DEPARTAMENTO DE MOQUEGUA;Moquegua;;;Programas presupuestales;;3000877 ATENCION ENFERMEDADES DIARREICAS AGUDAS E INFECCIONES RESPIRATORIAS AGUDAS CON COMPLICACIONES;5000030;Actividad;ATENDER A NIÑOS CON DIAGNOSTICO DE ENFERMEDAD DIARREICA AGUDA COMPLICADA;943248;Localizada en Moquegua;Sí;;Sí;0
6;ANEXO-6-2;61;791;Gobierno regional;455;GOBIERNO REGIONAL DEL DEPARTAMENTO DE MOQUEGUA;Moquegua;;;Programas presupuestales;;3000878 NIÑOS Y NIÑAS CON ATENCION DE LA ANEMIA POR DEFICIENCIA DE HIERRO;5006270;Actividad;BRINDAR ATENCION A NIÑOS CON DIAGNOSTICO DE ANEMIA POR DEFICIENCIA DE HIERRO;16883;Localizada en Moquegua;Sí;;Sí;0
6;ANEXO-6-2;61;791;Gobierno regional;455;GOBIERNO REGIONAL DEL DEPARTAMENTO DE MOQUEGUA;Moquegua;;;Programas presupuestales;;3000879 ADOLESCENTES CON ATENCIÓN PREVENTIVA DE ANEMIA Y OTRAS DEFICIENCIAS NUTRICIONALES;5006271;Actividad;ADMINISTRAR SUPLEMENTO DE HIERRO Y ACIDO FOLICO A ADOLESCENTES;7000;Localizada en Moquegua;Sí;;Sí;0
6;ANEXO-6-2;61;791;Gobierno regional;455;GOBIERNO REGIONAL DEL DEPARTAMENTO DE MOQUEGUA;Moquegua;;;Programas presupuestales;;3000880 POBLACION CON DIAGNOSTICO DE HEPATITIS QUE ACUDE A LOS SERVICIOS DE SALUD RECIBE ATENCION INTEGRAL;5005158;Actividad;BRINDAR ATENCION INTEGRAL A PERSONAS CON DIAGNOSTICO DE HEPATITIS B;1560;Localizada en Moquegua;Sí;;Sí;0
6;ANEXO-6-2;61;791;Gobierno regional;455;GOBIERNO REGIONAL DEL DEPARTAMENTO DE MOQUEGUA;Moquegua;;;Programas presupuestales;;3000881 PERSONAS CON TRASTORNOS MENTALES Y DEL COMPORTAMIENTO DEBIDO AL CONSUMO DEL ALCOHOL Y TABACO TRATADA OPORTUNAMENTE;5005193;Actividad;TRATAMIENTO CON INTERNAMIENTO DE PACIENTES CON TRASTORNO DEL COMPORTAMIENTO DEBIDO AL CONSUMO DE ALCOHOL;159241;Localizada en Moquegua;Sí;;Sí;0
6;ANEXO-6-2;61;791;Gobierno regional;455;GOBIERNO REGIONAL DEL DEPARTAMENTO DE MOQUEGUA;Moquegua;;;Programas presupuestales;;3000881 PERSONAS CON TRASTORNOS MENTALES Y DEL COMPORTAMIENTO DEBIDO AL CONSUMO DEL ALCOHOL Y TABACO TRATADA OPORTUNAMENTE;5005194;Actividad;REHABILITACION PSICOSOCIAL DE PERSONAS CON TRASTORNOS DEL COMPORTAMIENTO DEBIDO AL CONSUMO DE ALCOHOL;3398;Localizada en Moquegua;Sí;;Sí;0
6;ANEXO-6-2;61;791;Gobierno regional;455;GOBIERNO REGIONAL DEL DEPARTAMENTO DE MOQUEGUA;Moquegua;;;Programas presupuestales;;3000881 PERSONAS CON TRASTORNOS MENTALES Y DEL COMPORTAMIENTO DEBIDO AL CONSUMO DEL ALCOHOL Y TABACO TRATADA OPORTUNAMENTE;5006282;Actividad;TRATAMIENTO AMBULATORIO DE PERSONAS CON TRASTORNO DEL COMPORTAMIENTO DEBIDO AL CONSUMO DE ALCOHOL Y TABACO;280716;Localizada en Moquegua;Sí;;Sí;0
6;ANEXO-6-2;62;792;Gobierno regional;455;GOBIERNO REGIONAL DEL DEPARTAMENTO DE MOQUEGUA;Moquegua;;;Programas presupuestales;;3000882 HOGARES RURALES CONCENTRADOS CON SERVICIOS DE AGUA POTABLE Y DISPOSICION SANITARIA DE EXCRETAS DE CALIDAD Y SOSTENIBLES;5006299;Actividad;POTABILIZACION Y OTRAS FORMAS DE DESINFECCION Y TRATAMIENTO;133789;Localizada en Moquegua;Sí;;Sí;0
6;ANEXO-6-2;62;792;Gobierno regional;455;GOBIERNO REGIONAL DEL DEPARTAMENTO DE MOQUEGUA;Moquegua;;;Programas presupuestales;;3000882 HOGARES RURALES CONCENTRADOS CON SERVICIOS DE AGUA POTABLE Y DISPOSICION SANITARIA DE EXCRETAS DE CALIDAD Y SOSTENIBLES;5006302;Actividad;FORTALECIMIENTO DE CAPACIDADES A PRESTADORES, GL - ATM y CR - D/GRVCS;40050;Localizada en Moquegua;Sí;;Sí;0
6;ANEXO-6-2;62;792;Gobierno regional;455;GOBIERNO REGIONAL DEL DEPARTAMENTO DE MOQUEGUA;Moquegua;;;Programas presupuestales;;3000889 NIÑAS, NIÑOS Y ADOLESCENTES EN DESPROTECCION FAMILIAR EN CENTROS DE ACOGIDA RESIDENCIAL RECIBEN SERVICIOS DE PROTECCION;5006337;Actividad;ATENCION, CUIDADO Y PROTECCION A NIÑAS, NIÑOS Y ADOLESCENTES EN DESPROTECCION FAMILIAR A TRAVES DE CENTROS DE ACOGIDA RESIDENCIAL;278098;Localizada en Moquegua;Sí;;Sí;0
6;ANEXO-6-2;62;792;Gobierno regional;455;GOBIERNO REGIONAL DEL DEPARTAMENTO DE MOQUEGUA;Moquegua;;;Programas presupuestales;;3000892 NIÑOS Y NIÑAS ENTRE 6 HASTA 36 MESES QUE REQUIEREN DE CUIDADO EXTRA FAMILIAR POR AUSENCIA DE UN ADULTO COMPETENTE PARA SU ATENCION EN EL AMBITO DEL;5004345;Actividad;ATENCION INTEGRAL DURANTE EL CUIDADO DIURNO;1914126;Localizada en Moquegua;Sí;;Sí;0
6;ANEXO-6-2;62;792;Gobierno regional;455;GOBIERNO REGIONAL DEL DEPARTAMENTO DE MOQUEGUA;Moquegua;;;Programas presupuestales;;3000924 NIÑOS Y NIÑAS PROTEGIDOS CON VACUNA CONTRA EL VPH;5006417;Actividad;PROTEGER AL NIÑO Y NIÑA CON VACUNA CONTRA EL VPH;360631;Localizada en Moquegua;Sí;;Sí;0
6;ANEXO-6-2;62;792;Gobierno regional;455;GOBIERNO REGIONAL DEL DEPARTAMENTO DE MOQUEGUA;Moquegua;;;Programas presupuestales;;3000927 AGUA POTABLE PARA EL CONSUMO HUMANO PARA HOGARES CONCENTRADOS;5004428;Actividad;VIGILANCIA DE LA CALIDAD DEL AGUA PARA EL CONSUMO HUMANO;111934;Localizada en Moquegua;Sí;;Sí;0
6;ANEXO-6-2;62;792;Gobierno regional;455;GOBIERNO REGIONAL DEL DEPARTAMENTO DE MOQUEGUA;Moquegua;;;Programas presupuestales;;3033172 ATENCION PRENATAL REENFOCADA;5000037;Actividad;BRINDAR ATENCION PRENATAL REENFOCADA;9650469;Localizada en Moquegua;Sí;;Sí;0
6;ANEXO-6-2;62;792;Gobierno regional;455;GOBIERNO REGIONAL DEL DEPARTAMENTO DE MOQUEGUA;Moquegua;;;Programas presupuestales;;3033251 FAMILIAS SALUDABLES CON CONOCIMIENTOS PARA EL CUIDADO INFANTIL, LACTANCIA MATERNA EXCLUSIVA Y LA ADECUADA ALIMENTACION Y PROTECCION DEL MENOR DE 36 236 366;5000014;Actividad;FAMILIAS CON NIÑO/AS MENORES DE 36 MESES DESARROLLAN PRACTICAS SALUDABLES;220368;Localizada en Moquegua;Sí;;Sí;0
6;ANEXO-6-2;62;792;Gobierno regional;455;GOBIERNO REGIONAL DEL DEPARTAMENTO DE MOQUEGUA;Moquegua;;;Programas presupuestales;;3033251 FAMILIAS SALUDABLES CON CONOCIMIENTOS PARA EL CUIDADO INFANTIL, LACTANCIA MATERNA EXCLUSIVA Y LA ADECUADA ALIMENTACION Y PROTECCION DEL MENOR DE 36 236 366;5005982;Actividad;CAPACITACION A ACTORES SOCIALES QUE PROMUEVEN EL CUIDADO INFANTIL, LACTANCIA MATERNA EXCLUSIVA Y LA ADECUADA ALIMENTACION Y;15998;Localizada en Moquegua;Sí;;Sí;0
6;ANEXO-6-2;62;792;Gobierno regional;455;GOBIERNO REGIONAL DEL DEPARTAMENTO DE MOQUEGUA;Moquegua;;;Programas presupuestales;;3033254 NIÑOS Y NIÑAS CON VACUNA COMPLETA;5000017;Actividad;APLICACION DE VACUNAS COMPLETAS;4299649;Localizada en Moquegua;Sí;;Sí;0
6;ANEXO-6-2;62;792;Gobierno regional;455;GOBIERNO REGIONAL DEL DEPARTAMENTO DE MOQUEGUA;Moquegua;;;Programas presupuestales;;3033255 NIÑOS Y NIÑAS CON CRED COMPLETO SEGUN EDAD;5000018;Actividad;ATENCION A NIÑOS CON CRECIMIENTO Y DESARROLLO - CRED COMPLETO PARA SU EDAD;5036077;Localizada en Moquegua;Sí;;Sí;0
6;ANEXO-6-2;62;792;Gobierno regional;455;GOBIERNO REGIONAL DEL DEPARTAMENTO DE MOQUEGUA;Moquegua;;;Programas presupuestales;;3033255 NIÑOS Y NIÑAS CON CRED COMPLETO SEGUN EDAD;5000019;Actividad;ADMINISTRAR SUPLEMENTO DE HIERRO Y VITAMINA A;87303;Localizada en Moquegua;Sí;;Sí;0
6;ANEXO-6-2;62;792;Gobierno regional;455;GOBIERNO REGIONAL DEL DEPARTAMENTO DE MOQUEGUA;Moquegua;;;Programas presupuestales;;3033291 POBLACION ACCEDE A METODOS DE PLANIFICACION FAMILIAR;5000042;Actividad;MEJORAMIENTO DEL ACCESO DE LA POBLACION A METODOS DE PLANIFICACION FAMILIAR;5500;Localizada en Moquegua;Sí;;Sí;0
6;ANEXO-6-2;62;792;Gobierno regional;455;GOBIERNO REGIONAL DEL DEPARTAMENTO DE MOQUEGUA;Moquegua;;;Programas presupuestales;;3033292 POBLACION ACCEDE A SERVICIOS DE CONSEJERIA EN SALUD SEXUAL Y REPRODUCTIVA;5000043;Actividad;MEJORAMIENTO DEL ACCESO DE LA POBLACION A SERVICIOS DE CONSEJERIA EN SALUD SEXUAL Y REPRODUCTIVA;11000;Localizada en Moquegua;Sí;;Sí;0
6;ANEXO-6-2;62;792;Gobierno regional;455;GOBIERNO REGIONAL DEL DEPARTAMENTO DE MOQUEGUA;Moquegua;;;Programas presupuestales;;3033294 ATENCION DE LA GESTANTE CON COMPLICACIONES;5000044;Actividad;BRINDAR ATENCION A LA GESTANTE CON COMPLICACIONES;1037755;Localizada en Moquegua;Sí;;Sí;0
6;ANEXO-6-2;62;792;Gobierno regional;455;GOBIERNO REGIONAL DEL DEPARTAMENTO DE MOQUEGUA;Moquegua;;;Programas presupuestales;;3033295 ATENCION DEL PARTO NORMAL;5000045;Actividad;BRINDAR ATENCION DE PARTO NORMAL;3923559;Localizada en Moquegua;Sí;;Sí;0
6;ANEXO-6-2;63;793;Gobierno regional;455;GOBIERNO REGIONAL DEL DEPARTAMENTO DE MOQUEGUA;Moquegua;;;Programas presupuestales;;3033296 ATENCION DEL PARTO COMPLICADO NO QUIRURGICO;5000046;Actividad;BRINDAR ATENCION DEL PARTO COMPLICADO NO QUIRURGICO;17500;Localizada en Moquegua;Sí;;Sí;0
6;ANEXO-6-2;63;793;Gobierno regional;455;GOBIERNO REGIONAL DEL DEPARTAMENTO DE MOQUEGUA;Moquegua;;;Programas presupuestales;;3033297 ATENCION DEL PARTO COMPLICADO QUIRURGICO;5000047;Actividad;BRINDAR ATENCION DEL PARTO COMPLICADO QUIRURGICO;2140336;Localizada en Moquegua;Sí;;Sí;0
6;ANEXO-6-2;63;793;Gobierno regional;455;GOBIERNO REGIONAL DEL DEPARTAMENTO DE MOQUEGUA;Moquegua;;;Programas presupuestales;;3033298 ATENCION DEL PUERPERIO;5000048;Actividad;ATENDER EL PUERPERIO;2600;Localizada en Moquegua;Sí;;Sí;0
6;ANEXO-6-2;63;793;Gobierno regional;455;GOBIERNO REGIONAL DEL DEPARTAMENTO DE MOQUEGUA;Moquegua;;;Programas presupuestales;;3033299 ATENCION DEL PUERPERIO CON COMPLICACIONES;5000049;Actividad;ATENDER EL PUERPERIO CON COMPLICACIONES;1100;Localizada en Moquegua;Sí;;Sí;0
6;ANEXO-6-2;63;793;Gobierno regional;455;GOBIERNO REGIONAL DEL DEPARTAMENTO DE MOQUEGUA;Moquegua;;;Programas presupuestales;;3033300 ATENCION OBSTETRICA EN UNIDAD DE CUIDADOS INTENSIVOS;5000050;Actividad;ATENDER COMPLICACIONES OBSTETRICAS EN UNIDAD DE CUIDADOS INTENSIVOS;324778;Localizada en Moquegua;Sí;;Sí;0
6;ANEXO-6-2;63;793;Gobierno regional;455;GOBIERNO REGIONAL DEL DEPARTAMENTO DE MOQUEGUA;Moquegua;;;Programas presupuestales;;3033304 ACCESO AL SISTEMA DE REFERENCIA INSTITUCIONAL;5000052;Actividad;MEJORAMIENTO DEL ACCESO AL SISTEMA DE REFERENCIA INSTITUCIONAL;93056;Localizada en Moquegua;Sí;;Sí;0
6;ANEXO-6-2;63;793;Gobierno regional;455;GOBIERNO REGIONAL DEL DEPARTAMENTO DE MOQUEGUA;Moquegua;;;Programas presupuestales;;3033305 ATENCION DEL RECIEN NACIDO NORMAL;5000053;Actividad;ATENDER AL RECIEN NACIDO NORMAL;97829;Localizada en Moquegua;Sí;;Sí;0
6;ANEXO-6-2;63;793;Gobierno regional;455;GOBIERNO REGIONAL DEL DEPARTAMENTO DE MOQUEGUA;Moquegua;;;Programas presupuestales;;3033306 ATENCION DEL RECIEN NACIDO CON COMPLICACIONES;5000054;Actividad;ATENDER AL RECIEN NACIDO CON COMPLICACIONES;6100;Localizada en Moquegua;Sí;;Sí;0
6;ANEXO-6-2;63;793;Gobierno regional;455;GOBIERNO REGIONAL DEL DEPARTAMENTO DE MOQUEGUA;Moquegua;;;Programas presupuestales;;3033307 ATENCION DEL RECIEN NACIDO CON COMPLICACIONES QUE REQUIERE UNIDAD DE CUIDADOS INTENSIVOS NEONATALES - UCIN;5000055;Actividad;ATENDER AL RECIEN NACIDO CON COMPLICACIONES QUE REQUIERE UNIDAD DE CUIDADOS INTENSIVOS NEONATALES - UCIN;800960;Localizada en Moquegua;Sí;;Sí;0
6;ANEXO-6-2;63;793;Gobierno regional;455;GOBIERNO REGIONAL DEL DEPARTAMENTO DE MOQUEGUA;Moquegua;;;Programas presupuestales;;3033315 ATENCION DE OTRAS ENFERMEDADES PREVALENTES;5000031;Actividad;BRINDAR ATENCION A OTRAS ENFERMEDADES PREVALENTES;8600;Localizada en Moquegua;Sí;;Sí;0
6;ANEXO-6-2;63;793;Gobierno regional;455;GOBIERNO REGIONAL DEL DEPARTAMENTO DE MOQUEGUA;Moquegua;;;Programas presupuestales;;3033412 FAMILIAS SALUDABLES INFORMADAS RESPECTO DE SU SALUD SEXUAL Y REPRODUCTIVA;5005984;Actividad;PROMOCIÓN DE PRACTICAS SALUDABLES PARA EL CUIDADO DE LA SALUD SEXUAL Y REPRODUCTIVA EN FAMILIAS;12800;Localizada en Moquegua;Sí;;Sí;0
6;ANEXO-6-2;63;793;Gobierno regional;455;GOBIERNO REGIONAL DEL DEPARTAMENTO DE MOQUEGUA;Moquegua;;;Programas presupuestales;;3033412 FAMILIAS SALUDABLES INFORMADAS RESPECTO DE SU SALUD SEXUAL Y REPRODUCTIVA;5005985;Actividad;CAPACITACION A ACTORES SOCIALES QUE PROMUEVEN LA SALUD SEXUAL Y REPRODUCTIVA CON ENFASIS EN MATERNIDAD SALUDABLE;3800;Localizada en Moquegua;Sí;;Sí;0
6;ANEXO-6-2;63;793;Gobierno regional;455;GOBIERNO REGIONAL DEL DEPARTAMENTO DE MOQUEGUA;Moquegua;;;Programas presupuestales;;3033414 ATENCION DE NIÑOS Y NIÑAS CON PARASITOSIS INTESTINAL;5000035;Actividad;ATENDER A NIÑOS Y NIÑAS CON DIAGNOSTICO DE PARASITOSIS INTESTINAL;9980;Localizada en Moquegua;Sí;;Sí;0
6;ANEXO-6-2;63;793;Gobierno regional;455;GOBIERNO REGIONAL DEL DEPARTAMENTO DE MOQUEGUA;Moquegua;;;Programas presupuestales;;3043952 FAMILIA CON PRACTICAS SALUDABLES PARA LA PREVENCION DE VIH/SIDA Y TUBERCULOSIS;5000062;Actividad;PROMOVER EN LAS FAMILIAS PRACTICAS SALUDABLES PARA LA PREVENCION DE VIH/SIDA Y TUBERCULOSIS;9690;Localizada en Moquegua;Sí;;Sí;0
6;ANEXO-6-2;63;793;Gobierno regional;455;GOBIERNO REGIONAL DEL DEPARTAMENTO DE MOQUEGUA;Moquegua;;;Programas presupuestales;;3043952 FAMILIA CON PRACTICAS SALUDABLES PARA LA PREVENCION DE VIH/SIDA Y TUBERCULOSIS;5005987;Actividad;CAPACITACION A ACTORES SOCIALES QUE PROMUEVEN PRACTICAS SALUDABLES PARA PREVENCION DE TUBERCULOSIS Y VIH/SIDA;10347;Localizada en Moquegua;Sí;;Sí;0
