anexo;archivo_pdf;pagina_pdf;pagina_impresa;nivel_gobierno;codigo_pliego;pliego;departamento;provincia;distrito;categoria_presupuestal;producto;codigo_partida;tipo_partida;concepto;fuente_financiamiento;monto_soles;sector;alcance_territorial;nota;cuadra_el_pliego;diferencia_del_pliego
6;ANEXO-6-1;74;564;Gobierno regional;443;GOBIERNO REGIONAL DEL DEPARTAMENTO DE AREQUIPA;Arequipa;;;Acciones centrales;;5000005;Actividad;GESTION DE RECURSOS HUMANOS;;72446798;Planeamiento y gestión administrativa;Localizada en Arequipa;;Sí;0
6;ANEXO-6-1;74;564;Gobierno regional;443;GOBIERNO REGIONAL DEL DEPARTAMENTO DE AREQUIPA;Arequipa;;;Acciones centrales;;5000006;Actividad;ACCIONES DE CONTROL Y AUDITORIA;;25500;Planeamiento y gestión administrativa;Localizada en Arequipa;;Sí;0
6;ANEXO-6-1;74;564;Gobierno regional;443;GOBIERNO REGIONAL DEL DEPARTAMENTO DE AREQUIPA;Arequipa;;;Acciones centrales;;5000007;Actividad;DEFENSA JUDICIAL DEL ESTADO;;98973;Planeamiento y gestión administrativa;Localizada en Arequipa;;Sí;0
6;ANEXO-6-1;74;564;Gobierno regional;443;GOBIERNO REGIONAL DEL DEPARTAMENTO DE AREQUIPA;Arequipa;;;APNOP;;5000276;Actividad;GESTION DEL PROGRAMA;;189608;Planeamiento y gestión administrativa;Localizada en Arequipa;;Sí;0
6;ANEXO-6-1;74;564;Gobierno regional;443;GOBIERNO REGIONAL DEL DEPARTAMENTO DE AREQUIPA;Arequipa;;;APNOP;;5000377;Actividad;MEJORAMIENTO DE LA OFERTA DE LOS SERVICIOS DE SALUD;;1386395;Salud;Localizada en Arequipa;;Sí;0
6;ANEXO-6-1;74;564;Gobierno regional;443;GOBIERNO REGIONAL DEL DEPARTAMENTO DE AREQUIPA;Arequipa;;;APNOP;;5000390;Actividad;ACCIONES DE SEGURIDAD CIUDADANA Y PACIFICACION NACIONAL;;111103;Orden público y seguridad;Localizada en Arequipa;;Sí;0
6;ANEXO-6-1;74;564;Gobierno regional;443;GOBIERNO REGIONAL DEL DEPARTAMENTO DE AREQUIPA;Arequipa;;;APNOP;;5000398;Actividad;ACUICULTURA;;442042;Pesca;Localizada en Arequipa;;Sí;0
6;ANEXO-6-1;74;564;Gobierno regional;443;GOBIERNO REGIONAL DEL DEPARTAMENTO DE AREQUIPA;Arequipa;;;APNOP;;5000407;Actividad;ADMINISTRACION DE RECURSOS HIDRICOS;;218160;Sin clasificar;Localizada en Arequipa;;Sí;0
6;ANEXO-6-1;74;564;Gobierno regional;443;GOBIERNO REGIONAL DEL DEPARTAMENTO DE AREQUIPA;Arequipa;;;APNOP;;5000438;Actividad;APOYO A LA COMUNIDAD;;135237;Sin clasificar;Localizada en Arequipa;;Sí;0
6;ANEXO-6-1;74;564;Gobierno regional;443;GOBIERNO REGIONAL DEL DEPARTAMENTO DE AREQUIPA;Arequipa;;;APNOP;;5000445;Actividad;APOYO A LA PERSONA ADULTA MAYOR;;5000;Sin clasificar;Localizada en Arequipa;;Sí;0
6;ANEXO-6-1;74;564;Gobierno regional;443;GOBIERNO REGIONAL DEL DEPARTAMENTO DE AREQUIPA;Arequipa;;;APNOP;;5000469;Actividad;APOYO ALIMENTARIO PARA GRUPOS EN RIESGO;;11907086;Sin clasificar;Localizada en Arequipa;;Sí;0
6;ANEXO-6-1;74;564;Gobierno regional;443;GOBIERNO REGIONAL DEL DEPARTAMENTO DE AREQUIPA;Arequipa;;;APNOP;;5000500;Actividad;ATENCION BASICA DE SALUD;;87869786;Salud;Localizada en Arequipa;;Sí;0
6;ANEXO-6-1;74;564;Gobierno regional;443;GOBIERNO REGIONAL DEL DEPARTAMENTO DE AREQUIPA;Arequipa;;;APNOP;;5000510;Actividad;ATENCION ESPECIALIZADA DE LA SALUD;;3192249;Salud;Localizada en Arequipa;;Sí;0
6;ANEXO-6-1;74;564;Gobierno regional;443;GOBIERNO REGIONAL DEL DEPARTAMENTO DE AREQUIPA;Arequipa;;;APNOP;;5000538;Actividad;CAPACITACION Y PERFECCIONAMIENTO;;278000;Sin clasificar;Localizada en Arequipa;;Sí;0
6;ANEXO-6-1;74;564;Gobierno regional;443;GOBIERNO REGIONAL DEL DEPARTAMENTO DE AREQUIPA;Arequipa;;;APNOP;;5000605;Actividad;CONTROL, APROVECHAMIENTO Y CALIDAD AMBIENTAL;;248044;Ambiente;Localizada en Arequipa;;Sí;0
6;ANEXO-6-1;74;564;Gobierno regional;443;GOBIERNO REGIONAL DEL DEPARTAMENTO DE AREQUIPA;Arequipa;;;APNOP;;5000619;Actividad;CONTROL SANITARIO;;671614;Salud;Localizada en Arequipa;;Sí;0
6;ANEXO-6-1;74;564;Gobierno regional;443;GOBIERNO REGIONAL DEL DEPARTAMENTO DE AREQUIPA;Arequipa;;;APNOP;;5000661;Actividad;DESARROLLO DE LA EDUCACION LABORAL Y TECNICA;;16396701;Educación;Localizada en Arequipa;;Sí;0
6;ANEXO-6-1;74;564;Gobierno regional;443;GOBIERNO REGIONAL DEL DEPARTAMENTO DE AREQUIPA;Arequipa;;;APNOP;;5000673;Actividad;DESARROLLO DE LA FORMACION DE DOCENTES Y ARTISTAS;;10094661;Educación;Localizada en Arequipa;;Sí;0
6;ANEXO-6-1;74;564;Gobierno regional;443;GOBIERNO REGIONAL DEL DEPARTAMENTO DE AREQUIPA;Arequipa;;;APNOP;;5000674;Actividad;DESARROLLO DE LA PRODUCCION AGROPECUARIA;;305056;Agropecuario y riego;Localizada en Arequipa;;Sí;0
6;ANEXO-6-1;74;564;Gobierno regional;443;GOBIERNO REGIONAL DEL DEPARTAMENTO DE AREQUIPA;Arequipa;;;APNOP;;5000681;Actividad;DESARROLLO DEL CICLO AVANZADO DE LA EDUCACION BASICA ALTERNATIVA;;20297534;Educación;Localizada en Arequipa;;Sí;0
6;ANEXO-6-1;74;564;Gobierno regional;443;GOBIERNO REGIONAL DEL DEPARTAMENTO DE AREQUIPA;Arequipa;;;APNOP;;5000682;Actividad;DESARROLLO DEL CICLO INICIAL DE LA EDUCACION BASICA ALTERNATIVA;;2146;Educación;Localizada en Arequipa;;Sí;0
6;ANEXO-6-1;74;564;Gobierno regional;443;GOBIERNO REGIONAL DEL DEPARTAMENTO DE AREQUIPA;Arequipa;;;APNOP;;5000683;Actividad;DESARROLLO DEL CICLO INTERMEDIO DE LA EDUCACION BASICA ALTERNATIVA;;4629370;Educación;Localizada en Arequipa;;Sí;0
6;ANEXO-6-1;74;564;Gobierno regional;443;GOBIERNO REGIONAL DEL DEPARTAMENTO DE AREQUIPA;Arequipa;;;APNOP;;5000697;Actividad;DESARROLLO PRODUCTIVO DE CAMELIDOS SUDAMERICANOS Y SUS ECOSISTEMAS;;95248;Ambiente;Localizada en Arequipa;;Sí;0
6;ANEXO-6-1;74;564;Gobierno regional;443;GOBIERNO REGIONAL DEL DEPARTAMENTO DE AREQUIPA;Arequipa;;;APNOP;;5000717;Actividad;DIFUSION DE IMAGEN Y PROMOCION DE RELACIONES INSTITUCIONALES;;77000;Sin clasificar;Localizada en Arequipa;;Sí;0
6;ANEXO-6-1;74;564;Gobierno regional;443;GOBIERNO REGIONAL DEL DEPARTAMENTO DE AREQUIPA;Arequipa;;;APNOP;;5000741;Actividad;EQUIPAMIENTO Y REEQUIPAMIENTO BASICO;;2173944;Sin clasificar;Localizada en Arequipa;;Sí;0
6;ANEXO-6-1;74;564;Gobierno regional;443;GOBIERNO REGIONAL DEL DEPARTAMENTO DE AREQUIPA;Arequipa;;;APNOP;;5000776;Actividad;FORMALIZACION DE PREDIOS RURALES;;1031796;Sin clasificar;Localizada en Arequipa;;Sí;0
6;ANEXO-6-1;74;564;Gobierno regional;443;GOBIERNO REGIONAL DEL DEPARTAMENTO DE AREQUIPA;Arequipa;;;APNOP;;5000804;Actividad;FORTALECIMIENTO DEL SISTEMA NACIONAL DE LA RED DE LABORATORIOS EN SALUD PUBLICA;;795067;Salud;Localizada en Arequipa;;Sí;0
6;ANEXO-6-1;74;564;Gobierno regional;443;GOBIERNO REGIONAL DEL DEPARTAMENTO DE AREQUIPA;Arequipa;;;APNOP;;5000813;Actividad;GENERACION DE POLITICAS DE EMPLEO, FORMACION PROFESIONAL Y CAPACITACION LABORAL;;912427;Trabajo;Localizada en Arequipa;;Sí;0
6;ANEXO-6-1;74;564;Gobierno regional;443;GOBIERNO REGIONAL DEL DEPARTAMENTO DE AREQUIPA;Arequipa;;;APNOP;;5000830;Actividad;GESTION DE RESIDUOS SOLIDOS;;705601;Ambiente;Localizada en Arequipa;;Sí;0
6;ANEXO-6-1;74;564;Gobierno regional;443;GOBIERNO REGIONAL DEL DEPARTAMENTO DE AREQUIPA;Arequipa;;;APNOP;;5000850;Actividad;GESTION OPERATIVA;;89600;Sin clasificar;Localizada en Arequipa;;Sí;0
6;ANEXO-6-1;74;564;Gobierno regional;443;GOBIERNO REGIONAL DEL DEPARTAMENTO DE AREQUIPA;Arequipa;;;APNOP;;5000913;Actividad;INVESTIGACION Y DESARROLLO;;2500;Educación;Localizada en Arequipa;;Sí;0
6;ANEXO-6-1;74;564;Gobierno regional;443;GOBIERNO REGIONAL DEL DEPARTAMENTO DE AREQUIPA;Arequipa;;;APNOP;;5000936;Actividad;MANTENIMIENTO DE INFRAESTRUCTURA PUBLICA;;1809000;Sin clasificar;Localizada en Arequipa;;Sí;0
6;ANEXO-6-1;75;565;Gobierno regional;443;GOBIERNO REGIONAL DEL DEPARTAMENTO DE AREQUIPA;Arequipa;;;APNOP;;5000942;Actividad;MANTENIMIENTO DEL SISTEMA DE COMUNICACIONES;;234000;Sin clasificar;Localizada en Arequipa;;Sí;0
6;ANEXO-6-1;75;565;Gobierno regional;443;GOBIERNO REGIONAL DEL DEPARTAMENTO DE AREQUIPA;Arequipa;;;APNOP;;5000991;Actividad;OBLIGACIONES PREVISIONALES;;168639367;Previsión social;Localizada en Arequipa;;Sí;0
6;ANEXO-6-1;75;565;Gobierno regional;443;GOBIERNO REGIONAL DEL DEPARTAMENTO DE AREQUIPA;Arequipa;;;APNOP;;5001019;Actividad;PLANEAMIENTO ESTRATEGICO;;3777459;Planeamiento y gestión administrativa;Localizada en Arequipa;;Sí;0
6;ANEXO-6-1;75;565;Gobierno regional;443;GOBIERNO REGIONAL DEL DEPARTAMENTO DE AREQUIPA;Arequipa;;;APNOP;;5001023;Actividad;PLANIFICACION E INFORMATICA;;112382;Sin clasificar;Localizada en Arequipa;;Sí;0
6;ANEXO-6-1;75;565;Gobierno regional;443;GOBIERNO REGIONAL DEL DEPARTAMENTO DE AREQUIPA;Arequipa;;;APNOP;;5001064;Actividad;PROMOCION DE CADENAS PRODUCTIVAS;;209340;Sin clasificar;Localizada en Arequipa;;Sí;0
6;ANEXO-6-1;75;565;Gobierno regional;443;GOBIERNO REGIONAL DEL DEPARTAMENTO DE AREQUIPA;Arequipa;;;APNOP;;5001078;Actividad;PROMOCION DEL COMERCIO;;26488;Turismo y comercio;Localizada en Arequipa;;Sí;0
6;ANEXO-6-1;75;565;Gobierno regional;443;GOBIERNO REGIONAL DEL DEPARTAMENTO DE AREQUIPA;Arequipa;;;APNOP;;5001093;Actividad;PROMOCION INDUSTRIAL;;115433;Sin clasificar;Localizada en Arequipa;;Sí;0
6;ANEXO-6-1;75;565;Gobierno regional;443;GOBIERNO REGIONAL DEL DEPARTAMENTO DE AREQUIPA;Arequipa;;;APNOP;;5001110;Actividad;PROMOCION Y REGULACION DE LOS SERVICIOS DE TELECOMUNICACIONES;;66000;Comunicaciones;Localizada en Arequipa;;Sí;0
6;ANEXO-6-1;75;565;Gobierno regional;443;GOBIERNO REGIONAL DEL DEPARTAMENTO DE AREQUIPA;Arequipa;;;APNOP;;5001152;Actividad;REPARACION Y MANTENIMIENTO DE EQUIPO MECANICO;;558195;Sin clasificar;Localizada en Arequipa;;Sí;0
6;ANEXO-6-1;75;565;Gobierno regional;443;GOBIERNO REGIONAL DEL DEPARTAMENTO DE AREQUIPA;Arequipa;;;APNOP;;5001189;Actividad;SERVICIOS DE APOYO AL DIAGNOSTICO Y TRATAMIENTO;;110469524;Salud;Localizada en Arequipa;;Sí;0
6;ANEXO-6-1;75;565;Gobierno regional;443;GOBIERNO REGIONAL DEL DEPARTAMENTO DE AREQUIPA;Arequipa;;;APNOP;;5001195;Actividad;SERVICIOS GENERALES;;16491276;Sin clasificar;Localizada en Arequipa;;Sí;0
6;ANEXO-6-1;75;565;Gobierno regional;443;GOBIERNO REGIONAL DEL DEPARTAMENTO DE AREQUIPA;Arequipa;;;APNOP;;5001228;Actividad;SUPERVISION Y CONTROL;;1188917;Sin clasificar;Localizada en Arequipa;;Sí;0
6;ANEXO-6-1;75;565;Gobierno regional;443;GOBIERNO REGIONAL DEL DEPARTAMENTO DE AREQUIPA;Arequipa;;;APNOP;;5001279;Actividad;VIGILANCIA DE LOS RIESGOS PARA LA SALUD;;1377859;Salud;Localizada en Arequipa;;Sí;0
6;ANEXO-6-1;75;565;Gobierno regional;443;GOBIERNO REGIONAL DEL DEPARTAMENTO DE AREQUIPA;Arequipa;;;APNOP;;5001282;Actividad;VIGILANCIA Y CONSERVACION DE DOCUMENTOS;;145319;Sin clasificar;Localizada en Arequipa;;Sí;0
6;ANEXO-6-1;75;565;Gobierno regional;443;GOBIERNO REGIONAL DEL DEPARTAMENTO DE AREQUIPA;Arequipa;;;APNOP;;5001285;Actividad;VIGILANCIA Y CONTROL DEL MEDIO AMBIENTE;;331111;Sin clasificar;Localizada en Arequipa;;Sí;0
6;ANEXO-6-1;75;565;Gobierno regional;443;GOBIERNO REGIONAL DEL DEPARTAMENTO DE AREQUIPA;Arequipa;;;APNOP;;5001286;Actividad;VIGILANCIA Y CONTROL EPIDEMIOLOGICO;;43632;Sin clasificar;Localizada en Arequipa;;Sí;0
6;ANEXO-6-1;75;565;Gobierno regional;443;GOBIERNO REGIONAL DEL DEPARTAMENTO DE AREQUIPA;Arequipa;;;APNOP;;5001561;Actividad;ATENCION DE EMERGENCIAS Y URGENCIAS;;77767;Sin clasificar;Localizada en Arequipa;;Sí;0
6;ANEXO-6-1;75;565;Gobierno regional;443;GOBIERNO REGIONAL DEL DEPARTAMENTO DE AREQUIPA;Arequipa;;;APNOP;;5001562;Actividad;ATENCION EN CONSULTAS EXTERNAS;;26713064;Sin clasificar;Localizada en Arequipa;;Sí;0
6;ANEXO-6-1;75;565;Gobierno regional;443;GOBIERNO REGIONAL DEL DEPARTAMENTO DE AREQUIPA;Arequipa;;;APNOP;;5001563;Actividad;ATENCION EN HOSPITALIZACION;;43315080;Salud;Localizada en Arequipa;;Sí;0
6;ANEXO-6-1;75;565;Gobierno regional;443;GOBIERNO REGIONAL DEL DEPARTAMENTO DE AREQUIPA;Arequipa;;;APNOP;;5001564;Actividad;INTERVENCIONES QUIRURGICAS;;9930754;Sin clasificar;Localizada en Arequipa;;Sí;0
6;ANEXO-6-1;75;565;Gobierno regional;443;GOBIERNO REGIONAL DEL DEPARTAMENTO DE AREQUIPA;Arequipa;;;APNOP;;5001565;Actividad;MANTENIMIENTO Y REPARACION DE EQUIPO;;1508335;Sin clasificar;Localizada en Arequipa;;Sí;0
6;ANEXO-6-1;75;565;Gobierno regional;443;GOBIERNO REGIONAL DEL DEPARTAMENTO DE AREQUIPA;Arequipa;;;APNOP;;5001568;Actividad;ATENCION DE CUIDADOS INTENSIVOS;;1688965;Sin clasificar;Localizada en Arequipa;;Sí;0
6;ANEXO-6-1;75;565;Gobierno regional;443;GOBIERNO REGIONAL DEL DEPARTAMENTO DE AREQUIPA;Arequipa;;;APNOP;;5001569;Actividad;COMERCIALIZACION DE MEDICAMENTOS E INSUMOS;;11126366;Salud;Localizada en Arequipa;;Sí;0
6;ANEXO-6-1;75;565;Gobierno regional;443;GOBIERNO REGIONAL DEL DEPARTAMENTO DE AREQUIPA;Arequipa;;;APNOP;;5001859;Actividad;BRINDAR APOYO AL DIAGNOSTICO POR IMAGENES;;1414279;Salud;Localizada en Arequipa;;Sí;0
6;ANEXO-6-1;75;565;Gobierno regional;443;GOBIERNO REGIONAL DEL DEPARTAMENTO DE AREQUIPA;Arequipa;;;APNOP;;5001924;Actividad;DESARROLLO DE LA EDUCACION BASICA ALTERNATIVA;;151590;Educación;Localizada en Arequipa;;Sí;0
6;ANEXO-6-1;75;565;Gobierno regional;443;GOBIERNO REGIONAL DEL DEPARTAMENTO DE AREQUIPA;Arequipa;;;APNOP;;5001933;Actividad;DESARROLLO DE LA PROMOCION ESCOLAR, CULTURA Y DEPORTE;;730046;Cultura y deporte;Localizada en Arequipa;;Sí;0
6;ANEXO-6-1;75;565;Gobierno regional;443;GOBIERNO REGIONAL DEL DEPARTAMENTO DE AREQUIPA;Arequipa;;;APNOP;;5002307;Actividad;SUBVENCIONES PERSONAS JURIDICAS;;1607029;Sin clasificar;Localizada en Arequipa;;Sí;0
6;ANEXO-6-1;75;565;Gobierno regional;443;GOBIERNO REGIONAL DEL DEPARTAMENTO DE AREQUIPA;Arequipa;;;APNOP;;5002495;Actividad;MANTENIMIENTO DE LA INFRAESTRUCTURA REGIONAL-REGION AREQUIPA;;69358843;Sin clasificar;Localizada en Arequipa;;Sí;0
6;ANEXO-6-1;75;565;Gobierno regional;443;GOBIERNO REGIONAL DEL DEPARTAMENTO DE AREQUIPA;Arequipa;;;APNOP;;5003934;Actividad;MEJORA EN LA GESTION DE LAS INSTITUCIONES EDUCATIVAS;;1971938;Educación;Localizada en Arequipa;;Sí;0
6;ANEXO-6-1;75;565;Gobierno regional;443;GOBIERNO REGIONAL DEL DEPARTAMENTO DE AREQUIPA;Arequipa;;;APNOP;;5004429;Actividad;DESINFECCION Y/0 TRATAMIENTO DEL AGUA PARA EL CONSUMO HUMANO;;326261;Salud;Localizada en Arequipa;;Sí;0
6;ANEXO-6-1;75;565;Gobierno regional;443;GOBIERNO REGIONAL DEL DEPARTAMENTO DE AREQUIPA;Arequipa;;;APNOP;;5005326;Actividad;INTERVENCIONES DE COMUNICACION PARA EL CUIDADO INFANTIL Y PREVENCION DE ANEMIA Y DESNUTRICION CRONICA INFANTIL;;20500;Salud;Localizada en Arequipa;;Sí;0
6;ANEXO-6-1;75;565;Gobierno regional;443;GOBIERNO REGIONAL DEL DEPARTAMENTO DE AREQUIPA;Arequipa;;;APNOP;;5005344;Actividad;BRINDAR APOYO CON DIAGNOSTICO DE LABORATORIO;;6607749;Salud;Localizada en Arequipa;;Sí;0
6;ANEXO-6-1;75;565;Gobierno regional;443;GOBIERNO REGIONAL DEL DEPARTAMENTO DE AREQUIPA;Arequipa;;;APNOP;;5005387;Actividad;MEJORAMIENTO Y ATENCION A LAS PERSONAS CON DISCAPACIDAD;;285000;Salud;Localizada en Arequipa;;Sí;0
6;ANEXO-6-1;75;565;Gobierno regional;443;GOBIERNO REGIONAL DEL DEPARTAMENTO DE AREQUIPA;Arequipa;;;APNOP;;5005467;Actividad;MANTENIMIENTO PARA EQUIPAMIENTO E INFRAESTRUCTURA HOSPITALARIA;;21677545;Salud;Localizada en Arequipa;;Sí;0
6;ANEXO-6-1;75;565;Gobierno regional;443;GOBIERNO REGIONAL DEL DEPARTAMENTO DE AREQUIPA;Arequipa;;;APNOP;;5005692;Actividad;DESARROLLO DE SERVICIOS PEDAGÓGICOS ESPECIALIZADOS;;454418;Educación;Localizada en Arequipa;;Sí;0
6;ANEXO-6-1;75;565;Gobierno regional;443;GOBIERNO REGIONAL DEL DEPARTAMENTO DE AREQUIPA;Arequipa;;;APNOP;;5006267;Actividad;FORTALECIMIENTO INSTITUCIONAL DE LAS UGEL;;129702;Educación;Localizada en Arequipa;;Sí;0
6;ANEXO-6-1;76;566;Gobierno regional;443;GOBIERNO REGIONAL DEL DEPARTAMENTO DE AREQUIPA;Arequipa;;;APNOP;;5006374;Actividad;SUPERVISIÓN A INSTITUCIONES EDUCATIVAS PRIVADAS;;762609;Educación;Localizada en Arequipa;;Sí;0
6;ANEXO-6-1;76;566;Gobierno regional;443;GOBIERNO REGIONAL DEL DEPARTAMENTO DE AREQUIPA;Arequipa;;;APNOP;;5006427;Actividad;VIGILANCIA DE LA CALIDAD DEL AGUA PARA CONSUMO HUMANO EN EL AMBITO URBANO Y RURAL (HOGARES DISPERSOS);;20000;Sin clasificar;Localizada en Arequipa;;Sí;0
6;ANEXO-6-1;76;566;Gobierno regional;443;GOBIERNO REGIONAL DEL DEPARTAMENTO DE AREQUIPA;Arequipa;;;APNOP;;2000045;Proyecto de inversión;APOYO AL PEQUEÑO PRODUCTOR RURAL;;1167342;Sin clasificar;Localizada en Arequipa;;Sí;0
6;ANEXO-6-1;76;566;Gobierno regional;443;GOBIERNO REGIONAL DEL DEPARTAMENTO DE AREQUIPA;Arequipa;;;APNOP;;2001621;Proyecto de inversión;ESTUDIOS DE PRE-INVERSION;;18806094;Sin clasificar;Localizada en Arequipa;;Sí;0
6;ANEXO-6-1;76;566;Gobierno regional;443;GOBIERNO REGIONAL DEL DEPARTAMENTO DE AREQUIPA;Arequipa;;;APNOP;;2016766;Proyecto de inversión;INICIATIVA A LA COMPETITIVIDAD;;10000000;Turismo y comercio;Localizada en Arequipa;;Sí;0
6;ANEXO-6-1;76;566;Gobierno regional;443;GOBIERNO REGIONAL DEL DEPARTAMENTO DE AREQUIPA;Arequipa;;;APNOP;;2279439;Proyecto de inversión;MEJORAMIENTO DE LOS SERVICIOS DE SALUD DEL ESTABLECIMIENTO DE SALUD COTAHUASI, DISTRITO COTAHUASI, PROVINCIA LA UNION, REGION AREQUIPA;;2266346;Salud;Localizada en Arequipa;;Sí;0
6;ANEXO-6-1;76;566;Gobierno regional;443;GOBIERNO REGIONAL DEL DEPARTAMENTO DE AREQUIPA;Arequipa;;;APNOP;;2286267;Proyecto de inversión;MEJORAMIENTO DEL SERVICIO OPERATIVO DE LA VII COMANDANCIA DEPARTAMENTAL DE AREQUIPA DEL CUERPO GENERAL DE BOMBEROS VOLUNTARIOS DEL PERU - REGION AREQUIPA;;10000000;Sin clasificar;Localizada en Arequipa;;Sí;0
6;ANEXO-6-1;76;566;Gobierno regional;443;GOBIERNO REGIONAL DEL DEPARTAMENTO DE AREQUIPA;Arequipa;;;APNOP;;2322531;Proyecto de inversión;MEJORAMIENTO Y AMPLIACION DE LOS SERVICIOS DE SALUD DEL ESTABLECIMIENTO DE SALUD MARITZA CAMPOS DIAZ DEL DISTRITO DE CERRO COLORADO, PROVINCIA DE AREQUIPA, AREQUIPA;;76480012;Salud;Localizada en Arequipa;;Sí;0
6;ANEXO-6-1;76;566;Gobierno regional;443;GOBIERNO REGIONAL DEL DEPARTAMENTO DE AREQUIPA;Arequipa;;;APNOP;;2430231;Proyecto de inversión;CREACION DE LA ADECUADA Y SUFICIENTE INFRAESTRUCTURA PARA EL SERVICIO DE DESARROLLO CULTURAL DISTRITO DE VIRACO - PROVINCIA DE CASTILLA - DEPARTAMENTO DE AREQUIPA;;3419336;Cultura y deporte;Localizada en Arequipa;;Sí;0
6;ANEXO-6-1;76;566;Gobierno regional;443;GOBIERNO REGIONAL DEL DEPARTAMENTO DE AREQUIPA;Arequipa;;;APNOP;;2443436;Proyecto de inversión;MEJORAMIENTO DEL SERVICIO DE CATASTRO, TITULACION Y REGISTRO DE PREDIOS RURALES EN EL DEPARTAMENTO DE AREQUIPA 4 DISTRITOS DE LA PROVINCIA DE AREQUIPA - DEPARTAMENTO DE AREQUIPA;;1000000;Vivienda y desarrollo urbano;Localizada en Arequipa;;Sí;0
6;ANEXO-6-1;76;566;Gobierno regional;443;GOBIERNO REGIONAL DEL DEPARTAMENTO DE AREQUIPA;Arequipa;;;APNOP;;2470746;Proyecto de inversión;RECUPERACION DE LOS SERVICIOS ECOSISTEMICOS DE ESPECIES FORESTALES, EN LAS PROVINCIAS DE AREQUIPA Y CAYLLOMA DEL DEPARTAMENTO DE AREQUIPA;;1000000;Sin clasificar;Localizada en Arequipa;;Sí;0
6;ANEXO-6-1;76;566;Gobierno regional;443;GOBIERNO REGIONAL DEL DEPARTAMENTO DE AREQUIPA;Arequipa;;;APNOP;;2472480;Proyecto de inversión;MEJORAMIENTO DEL SERVICIO DE LA ALDEA INFANTIL SOR ANA DE LOS ANGELES, DISTRITO DE JOSE LUIS BUSTAMANTE Y RIVERO - PROVINCIA DE AREQUIPA - DEPARTAMENTO DE AREQUIPA;;1000000;Sin clasificar;Localizada en Arequipa;;Sí;0
6;ANEXO-6-1;76;566;Gobierno regional;443;GOBIERNO REGIONAL DEL DEPARTAMENTO DE AREQUIPA;Arequipa;;;APNOP;;2483218;Proyecto de inversión;"ADQUISICION DE EQUIPO DE CIRUGIA NEUROENDOSCOPICA, MICROSCOPIO QUIRURGICO, ELECTROBISTURI Y SISTEMA DE CIRUGIA LAPAROSCOPICA; ADEMAS DE OTROS ACTIVOS EN EL(LA) EESS HOSPITAL III GOYENECHE - AREQUIPA EN LA LOCALIDAD AREQUIPA, DISTRITO DE AREQUIPA, PROVINCIA AREQUIPA, DEPARTAMENTO AREQUIPA";;1536011;Salud;Localizada en Arequipa;;Sí;0
6;ANEXO-6-1;76;566;Gobierno regional;443;GOBIERNO REGIONAL DEL DEPARTAMENTO DE AREQUIPA;Arequipa;;;APNOP;;2487230;Proyecto de inversión;"ADQUISICION DE AMBULANCIA RURAL; EN EL(LA) EESS PUESTO DE SALUD CHOCO - CHOCO DISTRITO DE CHOCO, PROVINCIA CASTILLA, DEPARTAMENTO AREQUIPA";;83000;Salud;Localizada en Arequipa;;Sí;0
6;ANEXO-6-1;76;566;Gobierno regional;443;GOBIERNO REGIONAL DEL DEPARTAMENTO DE AREQUIPA;Arequipa;;;APNOP;;2500085;Proyecto de inversión;"REMODELkCION DE EDIFICACION; CONSTRUCCION DE EDIFICACION; ADQUISICION DE EQUIPO; EN EL(LA) EESS HOSPITAL REGIONAL HONORIO DELGADO ESPINOZA - AREQUIPA UPSS EMERGENCIA (230100) DISTRITO DE AREQUIPA, PROVINCIA AREQUIPA, DEPARTAMENTO AREQUIPA";;5129700;Salud;Localizada en Arequipa;;Sí;0
6;ANEXO-6-1;76;566;Gobierno regional;443;GOBIERNO REGIONAL DEL DEPARTAMENTO DE AREQUIPA;Arequipa;;;APNOP;;2503254;Proyecto de inversión;MEJORAMIENTO DE LA CAPACIDAD OPERATIVA DEL CENTRO DE RECONVERSION AGROGANADERA DEL PROYECTO ESPECIAL MAJES SIGUAS, DISTRITO DE MAJES - PROVINCIA DE CAYLLOMA - DEPARTAMENTO DE AREQUIPA;;1000000;Agropecuario y riego;Localizada en Arequipa;;Sí;0
6;ANEXO-6-1;76;566;Gobierno regional;443;GOBIERNO REGIONAL DEL DEPARTAMENTO DE AREQUIPA;Arequipa;;;APNOP;;2504162;Proyecto de inversión;MEJORAMIENTO DE LA CAPACIDAD OPERATIVA DEL CENTRO DE INNOVACION DE MAQUINARIA AGRICOLA - CIMA DEL PROYECTO ESPECIAL MAJES SIGUAS, DISTRITO DE MAJES - PROVINCIA DE CAYLLOMA - DEPARTAMENTO DE AREQUIPA;;1000000;Agropecuario y riego;Localizada en Arequipa;;Sí;0
6;ANEXO-6-1;76;566;Gobierno regional;443;GOBIERNO REGIONAL DEL DEPARTAMENTO DE AREQUIPA;Arequipa;;;APNOP;;2505062;Proyecto de inversión;"CONSTRUCCION DE CENTRAL DE OXIGENO; ADQUISICION DE PLANTA GENERADORA DE OXIGENO MEDICINAL Y GRUPO ELECTROGENO; EN EL(LA) EESS CENTRO DE SALUD LA PUNTA - PUNTA DE BOMBON DISTRITO DE PUNTA DE BOMBON, PROVINCIA ISLAY, DEPARTAMENTO AREQUIPA";;199037;Salud;Localizada en Arequipa;;Sí;0
